product_id,type,air_temp_k,process_temp_k,rotational_speed,torque,tool_wear,target,failure_type,temp_delta,power_watts,tool_wear_ratio,air_temp_c,process_temp_c,region
H34199,H,303.9,312.7,1401.0,50.0,129,0,No Failure,8.800000000000011,7335.618846132166,0.5098814229249012,30.75,39.55000000000001,North americ
L51966,L,303.8,312.6,1577.0,41.3,134,0,No Failure,8.800000000000011,6820.408122918952,0.5296442687747036,30.650000000000034,39.450000000000045,Asia-Pacific
L51967,L,303.7,312.6,1396.0,44.1,136,0,No Failure,8.900000000000034,6446.925116284687,0.5375494071146245,30.55000000000001,39.450000000000045,Asia-Pacific
H34202,H,303.7,312.6,1514.0,35.5,138,0,No Failure,8.900000000000034,5628.372678416354,0.5454545454545454,30.55000000000001,39.450000000000045,North americ
L51969,L,303.8,312.8,1646.0,35.8,143,0,No Failure,9.0,6170.800065985167,0.5652173913043478,30.650000000000034,39.650000000000034,Asia-Pacific
L51970,L,303.8,312.8,1443.0,40.7,145,0,No Failure,9.0,6150.2016901531315,0.5731225296442688,30.650000000000034,39.650000000000034,Asia-Pacific
M19651,M,303.7,312.7,1469.0,48.5,147,0,No Failure,9.0,7460.91603313284,0.5810276679841897,30.55000000000001,39.55000000000001,Europe
H34206,H,303.7,312.7,1564.0,40.2,150,0,No Failure,9.0,6584.024219687346,0.5928853754940712,30.55000000000001,39.55000000000001,North americ
H34207,H,303.6,312.6,1498.0,40.2,155,0,No Failure,9.0,6306.181765403864,0.6126482213438735,30.450000000000045,39.450000000000045,North americ
L51974,L,303.6,312.6,1699.0,27.9,160,0,No Failure,9.0,4963.936304157624,0.6324110671936759,30.450000000000045,39.450000000000045,Asia-Pacific
L51975,L,303.6,312.5,1431.0,49.0,162,0,No Failure,8.899999999999977,7342.844509235424,0.6403162055335968,30.450000000000045,39.35000000000002,Asia-Pacific
L51976,L,303.5,312.4,1390.0,47.3,164,0,No Failure,8.899999999999977,6885.00973985227,0.6482213438735178,30.350000000000023,39.25,Asia-Pacific
L51977,L,303.5,312.5,1380.0,46.1,166,0,No Failure,9.0,6662.061381202517,0.6561264822134387,30.350000000000023,39.35000000000002,Asia-Pacific
L51978,L,303.5,312.5,1457.0,46.4,168,0,No Failure,9.0,7079.558100913575,0.6640316205533597,30.350000000000023,39.35000000000002,Asia-Pacific
L51979,L,303.5,312.5,1418.0,42.2,170,0,No Failure,9.0,6266.3882584583935,0.6719367588932806,30.350000000000023,39.35000000000002,Asia-Pacific
M19660,M,303.5,312.5,1353.0,51.0,172,0,No Failure,9.0,7225.977262521883,0.6798418972332015,30.350000000000023,39.35000000000002,Europe
L51981,L,303.5,312.4,1574.0,32.7,175,0,No Failure,8.899999999999977,5389.904852057864,0.691699604743083,30.350000000000023,39.25,Asia-Pacific
M19662,M,303.5,312.4,1318.0,54.2,177,0,No Failure,8.899999999999977,7480.718538825967,0.6996047430830039,30.350000000000023,39.25,Europe
L51983,L,303.6,312.5,1710.0,31.4,180,0,No Failure,8.899999999999977,5622.822531395012,0.7114624505928854,30.450000000000045,39.35000000000002,Asia-Pacific
L51984,L,303.7,312.6,1621.0,38.8,182,0,No Failure,8.900000000000034,6586.328054299977,0.7193675889328063,30.55000000000001,39.450000000000045,Asia-Pacific
L51985,L,303.6,312.6,1606.0,33.6,184,0,No Failure,9.0,5650.845537865033,0.7272727272727273,30.450000000000045,39.450000000000045,Asia-Pacific
H34220,H,303.6,312.5,1375.0,54.0,186,0,No Failure,8.899999999999977,7775.441817634736,0.7351778656126482,30.450000000000045,39.35000000000002,North americ
L51987,L,303.5,312.4,1503.0,36.5,191,0,No Failure,8.899999999999977,5744.873405986975,0.7549407114624506,30.350000000000023,39.25,Asia-Pacific
L51988,L,303.5,312.3,1404.0,48.6,193,0,No Failure,8.800000000000011,7145.489658736913,0.7628458498023716,30.350000000000023,39.150000000000034,Asia-Pacific
L51989,L,303.4,312.2,1656.0,32.7,195,0,No Failure,8.800000000000011,5670.700403435721,0.7707509881422925,30.25,39.05000000000001,Asia-Pacific
M19670,M,303.4,312.1,1499.0,39.4,197,0,No Failure,8.700000000000045,6184.811569220177,0.7786561264822134,30.25,38.950000000000045,Europe
M19671,M,303.4,312.0,1748.0,28.4,200,0,No Failure,8.600000000000023,5198.623747356294,0.7905138339920948,30.25,38.85000000000002,Europe
L51992,L,303.4,311.9,1531.0,37.9,203,0,No Failure,8.5,6076.353318842746,0.8023715415019763,30.25,38.75,Asia-Pacific
M19673,M,303.3,311.8,1536.0,40.6,205,0,No Failure,8.5,6530.491480870175,0.8102766798418972,30.150000000000034,38.650000000000034,Europe
L51994,L,303.4,311.8,1401.0,53.0,208,1,Overstrain Failure,8.400000000000034,7775.755976900096,0.8221343873517787,30.25,38.650000000000034,Asia-Pacific
H34229,H,303.4,311.9,1534.0,33.2,210,0,No Failure,8.5,5333.251464538129,0.8300395256916996,30.25,38.75,North americ
L51996,L,303.4,312.0,1521.0,35.9,215,1,Tool Wear Failure,8.600000000000023,5718.107036578389,0.849802371541502,30.25,38.85000000000002,Asia-Pacific
L51997,L,303.5,312.1,1674.0,30.8,0,0,No Failure,8.600000000000023,5399.266798165562,0.0,30.350000000000023,38.950000000000045,Asia-Pacific
M19678,M,303.6,312.1,1895.5,20.9,2,0,No Failure,8.5,4148.572582832685,0.007905138339920948,30.450000000000045,38.950000000000045,Europe
L51999,L,303.6,312.2,1696.0,30.7,5,0,No Failure,8.599999999999966,5452.464433766349,0.019762845849802372,30.450000000000045,39.05000000000001,Asia-Pacific
M19680,M,303.6,312.1,1627.0,32.5,7,0,No Failure,8.5,5537.31885133981,0.02766798418972332,30.450000000000045,38.950000000000045,Europe
L52001,L,303.5,311.9,1405.0,45.6,10,0,No Failure,8.399999999999977,6709.185271006363,0.039525691699604744,30.350000000000023,38.75,Asia-Pacific
L52002,L,303.5,311.9,1565.0,38.9,12,0,No Failure,8.399999999999977,6375.181612052206,0.04743083003952569,30.350000000000023,38.75,Asia-Pacific
L52003,L,303.5,311.9,1493.0,38.7,14,0,No Failure,8.399999999999977,6050.613203034335,0.05533596837944664,30.350000000000023,38.75,Asia-Pacific
L52004,L,303.4,311.8,1499.0,45.0,16,0,No Failure,8.400000000000034,7063.87108159665,0.06324110671936758,30.25,38.650000000000034,Asia-Pacific
L52005,L,303.3,311.8,1692.0,30.6,18,0,No Failure,8.5,5421.886265271408,0.07114624505928854,30.150000000000034,38.650000000000034,Asia-Pacific
L52006,L,303.4,311.8,1895.5,15.8,20,0,No Failure,8.400000000000034,3136.2414741031785,0.07905138339920949,30.25,38.650000000000034,Asia-Pacific
L52007,L,303.4,311.8,1438.0,58.9,22,0,No Failure,8.400000000000034,8869.574763075967,0.08695652173913043,30.25,38.650000000000034,Asia-Pacific
L52008,L,303.5,311.9,1515.0,39.2,24,0,No Failure,8.399999999999977,6219.096817046355,0.09486166007905138,30.350000000000023,38.75,Asia-Pacific
L52009,L,303.4,311.9,1491.0,38.2,26,0,No Failure,8.5,5964.439316546366,0.10276679841897234,30.25,38.75,Asia-Pacific
L52010,L,303.5,312.0,1756.0,29.7,28,0,No Failure,8.5,5461.470332706639,0.11067193675889328,30.350000000000023,38.85000000000002,Asia-Pacific
L52011,L,303.5,312.0,1366.0,54.5,30,1,Heat Dissipation Failure,8.5,7796.0716093933115,0.11857707509881422,30.350000000000023,38.85000000000002,Asia-Pacific
L52012,L,303.5,312.0,1436.0,45.1,32,0,No Failure,8.5,6782.028332667597,0.12648221343873517,30.350000000000023,38.85000000000002,Asia-Pacific
L52013,L,303.4,311.9,1377.0,41.6,34,1,Heat Dissipation Failure,8.5,5998.682676470495,0.13438735177865613,30.25,38.75,Asia-Pacific
M19694,M,303.4,311.9,1510.0,42.2,36,0,No Failure,8.5,6672.95223573496,0.1422924901185771,30.25,38.75,Europe
M19695,M,303.4,311.9,1419.0,50.9,39,0,No Failure,8.5,7563.604225003178,0.1541501976284585,30.25,38.75,Europe
L52016,L,303.3,311.8,1315.0,62.0,42,1,Heat Dissipation Failure,8.5,8537.801634905862,0.16600790513833993,30.150000000000034,38.650000000000034,Asia-Pacific
H34251,H,303.3,311.8,1806.0,27.7,44,0,No Failure,8.5,5238.731413567123,0.17391304347826086,30.150000000000034,38.650000000000034,North americ
H34252,H,303.3,311.8,1649.0,29.4,49,0,No Failure,8.5,5076.876560054177,0.19367588932806323,30.150000000000034,38.650000000000034,North americ
H34253,H,303.4,311.9,1402.0,50.0,54,0,No Failure,8.5,7340.85483388815,0.2134387351778656,30.25,38.75,North americ
L52020,L,303.4,311.9,1298.0,63.9,59,1,Heat Dissipation Failure,8.5,8685.686873085844,0.233201581027668,30.25,38.75,Asia-Pacific
M19701,M,303.3,311.8,1441.0,44.9,61,0,No Failure,8.5,6775.462404021595,0.24110671936758893,30.150000000000034,38.650000000000034,Europe
M19702,M,303.3,311.8,1489.0,49.4,64,0,No Failure,8.5,7702.829139434765,0.25296442687747034,30.150000000000034,38.650000000000034,Europe
L52023,L,303.3,311.8,1842.0,24.5,67,0,No Failure,8.5,4725.897828795126,0.2648221343873518,30.150000000000034,38.650000000000034,Asia-Pacific
M19704,M,303.4,311.8,1316.0,50.9,69,1,Heat Dissipation Failure,8.400000000000034,7014.589964837338,0.2727272727272727,30.25,38.650000000000034,Europe
M19705,M,303.3,311.8,1583.0,33.3,72,0,No Failure,8.5,5520.186699402233,0.2845849802371542,30.150000000000034,38.650000000000034,Europe
M19706,M,303.3,311.8,1548.0,33.5,75,0,No Failure,8.5,5430.5570609953165,0.2964426877470356,30.150000000000034,38.650000000000034,Europe
L52027,L,303.4,311.9,1434.0,44.6,78,0,No Failure,8.5,6697.4985463350085,0.308300395256917,30.25,38.75,Asia-Pacific
H34262,H,303.5,312.0,1397.0,52.9,80,0,No Failure,8.5,7738.926039024512,0.31620553359683795,30.350000000000023,38.85000000000002,North americ
M19709,M,303.5,312.0,1475.0,42.9,85,0,No Failure,8.5,6626.404304584271,0.3359683794466403,30.350000000000023,38.85000000000002,Europe
L52030,L,303.5,312.0,1441.0,56.8,88,0,No Failure,8.5,8571.186292838009,0.34782608695652173,30.350000000000023,38.85000000000002,Asia-Pacific
L52031,L,303.7,312.1,1363.0,51.8,90,1,Heat Dissipation Failure,8.400000000000034,7393.570758615386,0.3557312252964427,30.55000000000001,38.950000000000045,Asia-Pacific
L52032,L,303.7,312.2,1619.0,34.9,92,0,No Failure,8.5,5916.990795501648,0.36363636363636365,30.55000000000001,39.05000000000001,Asia-Pacific
L52033,L,303.7,312.2,1487.0,34.0,94,0,No Failure,8.5,5294.421379339759,0.3715415019762846,30.55000000000001,39.05000000000001,Asia-Pacific
L52034,L,303.7,312.2,1568.0,33.8,96,0,No Failure,8.5,5549.979469733776,0.3794466403162055,30.55000000000001,39.05000000000001,Asia-Pacific
L52035,L,303.7,312.3,1375.0,46.2,98,0,No Failure,8.600000000000023,6652.322443976386,0.38735177865612647,30.55000000000001,39.150000000000034,Asia-Pacific
M19716,M,303.6,312.3,1698.0,31.3,100,0,No Failure,8.699999999999989,5565.582713246606,0.3952569169960474,30.450000000000045,39.150000000000034,Europe
L52037,L,303.7,312.3,1606.0,37.4,103,0,No Failure,8.600000000000023,6289.929259409292,0.40711462450592883,30.55000000000001,39.150000000000034,Asia-Pacific
L52038,L,303.7,312.3,1349.0,51.0,105,0,No Failure,8.600000000000023,7204.614432477472,0.4150197628458498,30.55000000000001,39.150000000000034,Asia-Pacific
L52039,L,303.7,312.4,1535.0,38.6,107,0,No Failure,8.699999999999989,6204.750210594961,0.42292490118577075,30.55000000000001,39.25,Asia-Pacific
M19720,M,303.6,312.4,1504.0,49.5,109,0,No Failure,8.799999999999955,7796.176329148431,0.4308300395256917,30.450000000000045,39.25,Europe
L52041,L,303.5,312.3,1895.5,21.1,112,0,No Failure,8.800000000000011,4188.271841998549,0.4426877470355731,30.350000000000023,39.150000000000034,Asia-Pacific
L52042,L,303.5,312.1,1326.0,55.7,114,0,No Failure,8.600000000000023,7734.412617578855,0.4505928853754941,30.350000000000023,38.950000000000045,Asia-Pacific
M19723,M,303.6,312.3,1895.5,22.3,116,0,No Failure,8.699999999999989,4426.467396993727,0.45849802371541504,30.450000000000045,39.150000000000034,Europe
L52044,L,303.6,312.3,1451.0,43.4,119,0,No Failure,8.699999999999989,6594.559027052382,0.47035573122529645,30.450000000000045,39.150000000000034,Asia-Pacific
M19725,M,303.5,312.3,1624.0,34.8,121,0,No Failure,8.800000000000011,5918.2579045385955,0.4782608695652174,30.350000000000023,39.150000000000034,Europe
L52046,L,303.6,312.4,1781.0,28.7,124,0,No Failure,8.799999999999955,5352.718867014873,0.4901185770750988,30.450000000000045,39.25,Asia-Pacific
L52047,L,303.6,312.5,1345.0,54.1,126,0,No Failure,8.899999999999977,7619.880621404483,0.4980237154150198,30.450000000000045,39.35000000000002,Asia-Pacific
L52048,L,303.6,312.4,1418.0,46.0,128,0,No Failure,8.799999999999955,6830.660186945168,0.5059288537549407,30.450000000000045,39.25,Asia-Pacific
L52049,L,303.7,312.4,1718.0,26.5,130,0,No Failure,8.699999999999989,4767.57629133275,0.5138339920948617,30.55000000000001,39.25,Asia-Pacific
M19730,M,303.7,312.4,1631.0,28.5,132,0,No Failure,8.699999999999989,4867.740737104705,0.5217391304347826,30.55000000000001,39.25,Europe
L52051,L,303.7,312.4,1513.0,40.1,135,0,No Failure,8.699999999999989,6353.483678791414,0.5335968379446641,30.55000000000001,39.25,Asia-Pacific
L52052,L,303.7,312.4,1316.0,59.3,137,0,No Failure,8.699999999999989,8172.204025832105,0.541501976284585,30.55000000000001,39.25,Asia-Pacific
M19733,M,303.7,312.4,1474.0,38.8,139,0,No Failure,8.699999999999989,5989.048458999486,0.549407114624506,30.55000000000001,39.25,Europe
L52054,L,303.8,312.5,1619.0,30.9,142,0,No Failure,8.699999999999989,5238.825661346731,0.5612648221343873,30.650000000000034,39.35000000000002,Asia-Pacific
L52055,L,303.7,312.4,1702.0,31.2,144,0,No Failure,8.699999999999989,5560.870324266221,0.5691699604743083,30.55000000000001,39.25,Asia-Pacific
M19736,M,303.7,312.4,1540.0,37.4,146,0,No Failure,8.699999999999989,6031.439015871924,0.5770750988142292,30.55000000000001,39.25,Europe
M19737,M,303.7,312.4,1546.0,33.7,149,0,No Failure,8.699999999999989,5455.920185685298,0.5889328063241107,30.55000000000001,39.25,Europe
L52058,L,303.7,312.4,1348.0,51.0,152,0,No Failure,8.699999999999989,7199.27372496637,0.6007905138339921,30.55000000000001,39.25,Asia-Pacific
H34293,H,303.7,312.5,1520.0,35.6,154,0,No Failure,8.800000000000011,5666.59538903503,0.6086956521739131,30.55000000000001,39.35000000000002,North americ
M19740,M,303.8,312.6,1527.0,41.9,159,0,No Failure,8.800000000000011,6700.106068237486,0.6284584980237155,30.650000000000034,39.450000000000045,Europe
M19741,M,303.8,312.6,1406.0,47.1,162,0,No Failure,8.800000000000011,6934.814455387181,0.6403162055335968,30.650000000000034,39.450000000000045,Europe
L52062,L,303.7,312.5,1462.0,46.2,165,0,No Failure,8.800000000000011,7073.233027704348,0.6521739130434783,30.55000000000001,39.35000000000002,Asia-Pacific
M19743,M,303.8,312.6,1684.0,29.3,167,0,No Failure,8.800000000000011,5166.998381310157,0.6600790513833992,30.650000000000034,39.450000000000045,Europe
H34298,H,303.8,312.5,1655.0,28.0,170,0,No Failure,8.699999999999989,4852.713452245034,0.6719367588932806,30.650000000000034,39.35000000000002,North americ
H34299,H,303.8,312.5,1748.0,25.1,175,0,No Failure,8.699999999999989,4594.558311924049,0.691699604743083,30.650000000000034,39.35000000000002,North americ
L52066,L,303.8,312.5,1372.0,45.7,180,0,No Failure,8.699999999999989,6565.970533904717,0.7114624505928854,30.650000000000034,39.35000000000002,Asia-Pacific
L52067,L,303.7,312.5,1481.0,33.3,182,0,No Failure,8.800000000000011,5164.495579162796,0.7193675889328063,30.55000000000001,39.35000000000002,Asia-Pacific
L52068,L,303.7,312.4,1512.0,39.2,184,0,No Failure,8.699999999999989,6206.781773844284,0.7272727272727273,30.55000000000001,39.25,Asia-Pacific
L52069,L,303.7,312.5,1632.0,36.6,186,0,No Failure,8.800000000000011,6255.036637003422,0.7351778656126482,30.55000000000001,39.35000000000002,Asia-Pacific
L52070,L,303.7,312.4,1525.0,43.9,188,0,No Failure,8.699999999999989,7010.725805873422,0.7430830039525692,30.55000000000001,39.25,Asia-Pacific
M19751,M,303.7,312.3,1756.0,26.4,190,0,No Failure,8.600000000000023,4854.640295739235,0.7509881422924901,30.55000000000001,39.150000000000034,Europe
L52072,L,303.7,312.3,1895.5,23.1,193,0,No Failure,8.600000000000023,4585.264433657178,0.7628458498023716,30.55000000000001,39.150000000000034,Asia-Pacific
M19753,M,303.8,312.5,1448.0,44.3,195,0,No Failure,8.699999999999989,6717.395299807743,0.7707509881422925,30.650000000000034,39.35000000000002,Europe
H34308,H,303.8,312.5,1447.0,46.6,198,0,No Failure,8.699999999999989,7061.274031669682,0.782608695652174,30.650000000000034,39.35000000000002,North americ
M19755,M,303.8,312.4,1597.0,33.4,203,0,No Failure,8.599999999999966,5585.730794131628,0.8023715415019763,30.650000000000034,39.25,Europe
M19756,M,303.7,312.4,1642.0,32.3,206,0,No Failure,8.699999999999989,5553.979764379346,0.8142292490118577,30.55000000000001,39.25,Europe
H34311,H,303.8,312.5,1525.0,38.0,209,0,No Failure,8.699999999999989,6068.509809184284,0.8260869565217391,30.650000000000034,39.35000000000002,North americ
H34312,H,303.6,312.4,1460.0,53.7,214,0,No Failure,8.799999999999955,8210.238240891566,0.8458498023715415,30.450000000000045,39.25,North americ
L52079,L,303.6,312.3,1895.5,17.7,219,0,No Failure,8.699999999999989,3513.3844361788765,0.8656126482213439,30.450000000000045,39.150000000000034,Asia-Pacific
L52080,L,303.6,312.4,1388.0,41.9,221,0,No Failure,8.799999999999955,6090.207742445077,0.8735177865612648,30.450000000000045,39.25,Asia-Pacific
M19761,M,303.6,312.3,1630.0,32.4,223,0,No Failure,8.699999999999989,5530.459707379471,0.8814229249011858,30.450000000000045,39.150000000000034,Europe
L52082,L,303.6,312.3,1616.0,29.3,226,0,No Failure,8.699999999999989,4958.354741209746,0.8932806324110671,30.450000000000045,39.150000000000034,Asia-Pacific
L52083,L,303.6,312.4,1895.5,16.8,0,0,No Failure,8.799999999999955,3334.7377699324934,0.0,30.450000000000045,39.25,Asia-Pacific
H34318,H,303.6,312.4,1480.0,50.7,2,0,No Failure,8.799999999999955,7857.751545158791,0.007905138339920948,30.450000000000045,39.25,North americ
L52085,L,303.6,312.4,1363.0,53.1,7,0,No Failure,8.799999999999955,7579.123692711912,0.02766798418972332,30.450000000000045,39.25,Asia-Pacific
H34320,H,303.6,312.4,1436.0,45.6,9,0,No Failure,8.799999999999955,6857.217116843513,0.03557312252964427,30.450000000000045,39.25,North americ
M19767,M,303.6,312.5,1607.0,33.7,14,0,No Failure,8.899999999999977,5671.192586284783,0.05533596837944664,30.450000000000045,39.35000000000002,Europe
M19768,M,303.6,312.5,1459.0,48.2,17,0,No Failure,8.899999999999977,7364.29111508393,0.06719367588932806,30.450000000000045,39.35000000000002,Europe
L52089,L,303.5,312.4,1481.0,43.7,20,0,No Failure,8.899999999999977,6777.431135417845,0.07905138339920949,30.350000000000023,39.25,Asia-Pacific
M19770,M,303.5,312.4,1606.0,31.7,22,0,No Failure,8.899999999999977,5331.303677092903,0.08695652173913043,30.350000000000023,39.25,Europe
L52091,L,303.5,312.3,1681.0,29.8,25,0,No Failure,8.800000000000011,5245.810469013212,0.09881422924901186,30.350000000000023,39.150000000000034,Asia-Pacific
L52092,L,303.5,312.2,1511.0,37.1,27,0,No Failure,8.699999999999989,5870.390504473399,0.1067193675889328,30.350000000000023,39.05000000000001,Asia-Pacific
M19773,M,303.5,312.3,1593.0,35.2,29,0,No Failure,8.800000000000011,5872.013660677754,0.11462450592885376,30.350000000000023,39.150000000000034,Europe
M19774,M,303.5,312.3,1532.0,41.7,32,0,No Failure,8.800000000000011,6689.958723966393,0.12648221343873517,30.350000000000023,39.150000000000034,Europe
H34329,H,303.5,312.3,1386.0,49.0,35,0,No Failure,8.800000000000011,7111.937449196574,0.1383399209486166,30.350000000000023,39.150000000000034,North americ
H34330,H,303.4,312.3,1769.0,27.9,40,0,No Failure,8.900000000000034,5168.453985906319,0.15810276679841898,30.25,39.150000000000034,North americ
M19777,M,303.4,312.2,1561.0,38.2,45,0,No Failure,8.800000000000011,6244.459941736337,0.17786561264822134,30.25,39.05000000000001,Europe
L52098,L,303.3,312.2,1457.0,40.7,48,0,No Failure,8.899999999999977,6209.871006620313,0.18972332015810275,30.150000000000034,39.05000000000001,Asia-Pacific
L52099,L,303.3,312.2,1506.0,40.0,50,0,No Failure,8.899999999999977,6308.318048408305,0.1976284584980237,30.150000000000034,39.05000000000001,Asia-Pacific
L52100,L,303.4,312.2,1337.0,67.19999999999999,52,1,Power Failure,8.800000000000011,9408.693006382997,0.20553359683794467,30.25,39.05000000000001,Asia-Pacific
L52101,L,303.4,312.3,1287.0,54.8,54,0,No Failure,8.900000000000034,7385.633001177316,0.2134387351778656,30.25,39.150000000000034,Asia-Pacific
M19782,M,303.4,312.2,1615.0,35.7,56,0,No Failure,8.800000000000011,6037.669841301545,0.22134387351778656,30.25,39.05000000000001,Europe
M19783,M,303.4,312.2,1895.5,23.5,59,0,No Failure,8.800000000000011,4664.662951988904,0.233201581027668,30.25,39.05000000000001,Europe
H34338,H,303.4,312.3,1522.0,42.1,62,0,No Failure,8.900000000000034,6710.043972998344,0.2450592885375494,30.25,39.150000000000034,North americ
L52105,L,303.4,312.3,1680.0,30.6,67,0,No Failure,8.900000000000034,5383.43317119147,0.2648221343873518,30.25,39.150000000000034,Asia-Pacific
L52106,L,303.4,312.3,1502.0,36.0,69,0,No Failure,8.900000000000034,5662.406598830243,0.2727272727272727,30.25,39.150000000000034,Asia-Pacific
M19787,M,303.5,312.3,1543.0,33.3,71,0,No Failure,8.800000000000011,5380.699985582845,0.28063241106719367,30.350000000000023,39.150000000000034,Europe
L52108,L,303.5,312.3,1584.0,35.2,74,0,No Failure,8.800000000000011,5838.8384422558465,0.2924901185770751,30.350000000000023,39.150000000000034,Asia-Pacific
L52109,L,303.5,312.4,1340.0,44.5,76,0,No Failure,8.899999999999977,6244.438997785312,0.30039525691699603,30.350000000000023,39.25,Asia-Pacific
L52110,L,303.4,312.3,1663.0,33.9,78,0,No Failure,8.900000000000034,5903.649498699403,0.308300395256917,30.25,39.150000000000034,Asia-Pacific
M19791,M,303.3,312.1,1693.0,30.0,80,0,No Failure,8.800000000000011,5318.71636252752,0.31620553359683795,30.150000000000034,38.950000000000045,Europe
L52112,L,303.3,312.1,1418.0,44.7,83,0,No Failure,8.800000000000011,6637.619790357588,0.32806324110671936,30.150000000000034,38.950000000000045,Asia-Pacific
H34347,H,303.4,312.2,1554.0,36.8,85,0,No Failure,8.800000000000011,5988.629579979006,0.3359683794466403,30.25,39.05000000000001,North americ
L52114,L,303.4,312.2,1580.0,35.8,90,0,No Failure,8.800000000000011,5923.368228588435,0.3557312252964427,30.25,39.05000000000001,Asia-Pacific
L52115,L,303.4,312.3,1479.0,42.8,92,0,No Failure,8.900000000000034,6628.886162780607,0.36363636363636365,30.25,39.150000000000034,Asia-Pacific
L52116,L,303.5,312.4,1284.0,67.19999999999999,94,1,Power Failure,8.899999999999977,9035.723126548817,0.3715415019762846,30.350000000000023,39.25,Asia-Pacific
L52117,L,303.4,312.3,1540.0,38.7,96,0,No Failure,8.900000000000034,6241.087965621484,0.3794466403162055,30.25,39.150000000000034,Asia-Pacific
M19798,M,303.5,312.4,1606.0,30.1,98,0,No Failure,8.899999999999977,5062.215794337426,0.38735177865612647,30.350000000000023,39.25,Europe
L52119,L,303.6,312.5,1286.0,62.4,101,0,No Failure,8.899999999999977,8403.383357234265,0.39920948616600793,30.450000000000045,39.35000000000002,Asia-Pacific
L52120,L,303.6,312.6,1502.0,39.5,103,0,No Failure,9.0,6212.918351494293,0.40711462450592883,30.450000000000045,39.450000000000045,Asia-Pacific
M19801,M,303.6,312.7,1699.0,31.5,105,0,No Failure,9.099999999999966,5604.444214371511,0.4150197628458498,30.450000000000045,39.55000000000001,Europe
L52122,L,303.5,312.6,1602.0,34.2,108,0,No Failure,9.100000000000023,5737.4278313979685,0.4268774703557312,30.350000000000023,39.450000000000045,Asia-Pacific
H34357,H,303.6,312.6,1436.0,42.0,110,0,No Failure,9.0,6315.85787077692,0.43478260869565216,30.450000000000045,39.450000000000045,North americ
M19804,M,303.6,312.7,1765.0,27.5,115,0,No Failure,9.099999999999966,5082.835114120487,0.45454545454545453,30.450000000000045,39.55000000000001,Europe
L52125,L,303.6,312.7,1418.0,44.1,118,0,No Failure,9.099999999999966,6548.524222701781,0.466403162055336,30.450000000000045,39.55000000000001,Asia-Pacific
M19806,M,303.7,312.7,1669.0,31.7,120,0,No Failure,9.0,5540.439500042376,0.4743083003952569,30.55000000000001,39.55000000000001,Europe
L52127,L,303.7,312.7,1395.0,53.9,123,0,No Failure,9.0,7873.930747324777,0.48616600790513836,30.55000000000001,39.55000000000001,Asia-Pacific
M19808,M,303.8,312.7,1500.0,41.7,125,0,No Failure,8.899999999999977,6550.220682734719,0.49407114624505927,30.650000000000034,39.55000000000001,Europe
M19809,M,303.8,312.7,1555.0,33.4,128,0,No Failure,8.899999999999977,5438.829921649769,0.5059288537549407,30.650000000000034,39.55000000000001,Europe
M19810,M,303.8,312.7,1895.5,20.2,131,0,No Failure,8.899999999999977,4009.6251757521645,0.5177865612648221,30.650000000000034,39.55000000000001,Europe
L52131,L,303.8,312.7,1596.0,36.6,134,0,No Failure,8.899999999999977,6117.057887657758,0.5296442687747036,30.650000000000034,39.55000000000001,Asia-Pacific
M19812,M,303.8,312.7,1374.0,53.6,136,0,No Failure,8.899999999999977,7712.232973444512,0.5375494071146245,30.650000000000034,39.55000000000001,Europe
L52133,L,303.7,312.5,1670.0,26.1,139,0,No Failure,8.800000000000011,4564.41996640061,0.549407114624506,30.55000000000001,39.35000000000002,Asia-Pacific
L52134,L,303.7,312.6,1702.0,29.1,141,0,No Failure,8.900000000000034,5186.580975517533,0.5573122529644269,30.55000000000001,39.450000000000045,Asia-Pacific
M19815,M,303.8,312.5,1366.0,45.1,143,0,No Failure,8.699999999999989,6451.4280657548325,0.5652173913043478,30.650000000000034,39.35000000000002,Europe
M19816,M,303.8,312.5,1895.5,15.2,146,0,No Failure,8.699999999999989,3017.143696605589,0.5770750988142292,30.650000000000034,39.35000000000002,Europe
M19817,M,303.8,312.6,1768.0,23.9,149,0,No Failure,8.800000000000011,4424.954196532247,0.5889328063241107,30.650000000000034,39.450000000000045,Europe
L52138,L,303.8,312.5,1523.0,47.0,152,0,No Failure,8.699999999999989,7495.944791220366,0.6007905138339921,30.650000000000034,39.35000000000002,Asia-Pacific
L52139,L,303.8,312.6,1735.0,25.9,154,0,No Failure,8.800000000000011,4705.739275934591,0.6086956521739131,30.650000000000034,39.450000000000045,Asia-Pacific
L52140,L,303.9,312.7,1339.0,62.3,156,0,No Failure,8.800000000000011,8735.690556155483,0.616600790513834,30.75,39.55000000000001,Asia-Pacific
L52141,L,303.9,312.7,1800.0,24.3,158,0,No Failure,8.800000000000011,4580.442088933918,0.6245059288537549,30.75,39.55000000000001,Asia-Pacific
M19822,M,304.0,312.7,1456.0,51.2,160,0,No Failure,8.699999999999989,7806.564528856302,0.6324110671936759,30.850000000000023,39.55000000000001,Europe
L52143,L,303.9,312.7,1789.0,24.4,163,0,No Failure,8.800000000000011,4571.18486258134,0.6442687747035574,30.75,39.55000000000001,Asia-Pacific
L52144,L,303.9,312.7,1602.0,33.9,165,0,No Failure,8.800000000000011,5687.099517087459,0.6521739130434783,30.75,39.55000000000001,Asia-Pacific
